contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs
300,ERC20Mock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC20Mock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,10,3,0,0,0,1,0,12,8,1,1.0,0,1,0.08333333333333333,0,0,2,0,8,2,0,0,0,3,1,0.0,0.0,10.0,31.333333333333336,False,moderate,,,6,3,0,1,0.5,False,0,3,3,3,1,0,0.0,True,3,0,1.0,2,0,0,False,0,4,0.0,2
301,ERC721ReceiverMock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC721ReceiverMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,5,2,0,2,0,9,0,39,2,1,5.0,0,1,0.02564102564102564,0,0,1,0,5,0,0,0,0,3,1,0.0,0.0,5.0,8.333333333333334,False,moderate,,,19,21,0,6,1.105263157894737,False,1,10,2,4,1,0,0.0,False,2,0,2.0,5,2,1,True,0,6,0.0,2
304,ERC1363ForceApproveMock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC1363ForceApproveMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,23,1,0,0,0,1,0,10,15,1,1.0,0,2,0.2,0,0,3,0,19,4,0,0,0,4,2,0.0,0.0,23.0,125.35,True,complex,,,3,2,0,2,0.6666666666666666,False,1,1,1,3,1,0,0.0,True,1,0,3.0,2,0,0,False,0,3,0.0,1
306,ERC20Reentrant,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC20Reentrant.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,39,3,1,3,0,5,0,33,11,1,2.3333333333333335,0,1,0.030303030303030304,0,1,2,0,21,18,0,0,0,5,2,0.0,0.0,39.0,262.08,True,critical,,,16,15,0,6,0.9375,False,1,7,3,2,0,1,0.3333333333333333,True,2,1,0.6666666666666666,2,3,3,True,1,8,3.0,3
307,ERC1363ReceiverMock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC1363ReceiverMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,5,3,0,2,0,9,0,43,2,1,3.6666666666666665,0,1,0.023255813953488372,0,0,1,0,5,0,0,0,0,3,1,0.0,0.0,5.0,8.333333333333334,False,moderate,,,22,23,0,6,1.0454545454545454,False,1,11,3,3,1,0,0.0,False,3,0,1.0,5,2,1,True,0,6,0.0,2
309,ERC20FlashMintMock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC20FlashMintMock.sol,,openzeppelin,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,18,4,0,2,0,1,0,19,11,1,1.0,0,1,0.05263157894736842,0,0,2,0,11,7,0,0,0,6,2,0.0,0.0,18.0,47.7,False,complex,,,8,4,0,1,0.5,False,2,4,4,0,0,0,0.0,False,2,2,0.0,4,2,2,True,0,4,0.0,3
311,ERC20ReturnFalseMock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC20ReturnFalseMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,18,3,0,0,0,1,0,14,8,1,1.0,0,1,0.07142857142857142,0,0,2,0,8,10,0,0,0,3,1,0.0,0.0,18.0,90.0,False,complex,,,6,3,0,1,0.5,False,3,3,3,0,0,0,0.0,False,3,0,0.0,3,0,0,False,0,7,0.0,3
312,ERC20GetterHelper,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/token/ERC20GetterHelper.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,5,6,6,0,0,1,0,30,3,1,1.0,0,1,0.03333333333333333,0,0,0,0,5,0,0,0,0,2,1,0.0,0.0,5.0,12.5,False,moderate,,,12,6,0,1,0.5,False,0,6,6,0,0,6,1.0,False,6,0,0.0,6,0,6,False,0,9,0.0,6
313,UUPSUpgradeableMock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/proxy/UUPSUpgradeableMock.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,0,2,65,2,0,0,0,1,0,27,13,1,1.0,0,2,0.07407407407407407,0,0,2,0,33,34,0,2,0,7,3,0.0,0.0,75.0,608.5714285714286,True,critical,,,2,0,0,0,0.0,False,0,2,2,0,0,0,0.0,False,0,2,0.0,2,0,0,False,0,1,0.0,1
314,BadBeacon,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/proxy/BadBeacon.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
315,ClashingImplementation,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/proxy/ClashingImplementation.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,2,2,0,0,0,1,0,15,1,1,1.0,0,5,0.3333333333333333,1,0,0,0,3,0,0,1,0,2,2,0.0,0.0,7.0,10.5,False,moderate,,,4,2,0,1,0.5,False,1,2,2,0,0,0,0.0,False,2,0,0.0,2,0,0,False,0,2,0.0,1
316,ERC1967ProxyUnsafe,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/proxy/ERC1967ProxyUnsafe.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,0,2,61,2,0,0,0,1,0,9,10,1,1.0,0,1,0.1111111111111111,1,0,2,0,32,31,0,2,0,5,3,0.0,0.0,71.0,762.54,True,critical,,,4,2,0,1,0.5,False,1,2,2,1,0,0,0.0,True,1,1,0.5,1,0,0,False,0,2,0.0,1
317,CompTimelock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/compound/CompTimelock.sol,,openzeppelin,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,9,10,5,7,0,3,1,145,1,1,1.2,0,27,0.18620689655172415,2,0,0,0,3,6,0,0,0,5,4,0.0,0.0,9.0,12.96,True,complex,,,56,47,0,16,0.8392857142857143,False,3,12,10,16,1,5,0.23809523809523808,False,8,2,1.6,7,7,6,True,1,19,6.0,6
318,ERC20WithAutoMinerReward,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/ERC20WithAutoMinerReward.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,11,3,0,0,0,3,0,17,8,1,1.6666666666666667,0,1,0.058823529411764705,0,0,2,0,8,3,0,0,0,3,1,0.0,0.0,11.0,37.03333333333333,False,moderate,,,10,8,0,3,0.8,False,0,5,3,5,2,0,0.0,True,1,2,1.6666666666666667,1,0,0,False,0,3,0.0,1
323,ERC7579UtilsMock,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/account/utils/ERC7579UtilsMock.sol,,openzeppelin,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,0,1,704,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,447,258,0,1,0,9,5,0.0,0.0,709.0,49440.933333333334,True,critical,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
329,MyFactoryAccount,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/account/MyFactoryAccount.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,2,53,3,3,1,0,3,0,30,6,1,1.6666666666666667,0,7,0.23333333333333334,0,3,0,0,24,31,0,2,0,5,3,0.0,0.0,63.0,575.8199999999999,True,critical,,,12,10,0,4,0.8333333333333334,False,2,5,3,6,1,3,0.3333333333333333,False,3,0,2.0,3,1,3,True,3,3,1.0,3
330,MyAccountEIP7702,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/account/MyAccountEIP7702.sol,,openzeppelin,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,1,14,865,1,0,0,0,1,0,18,37,1,1.0,0,3,0.16666666666666666,0,0,3,0,485,395,0,15,0,14,6,0.0,0.0,945.0,51401.25,True,critical,,,2,1,0,1,0.5,False,1,1,1,2,0,0,0.0,True,0,1,2.0,1,0,0,False,0,3,0.0,1
331,AccessManagedERC20MintBase,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/access-control/AccessManagedERC20MintBase.sol,,openzeppelin,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,19,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,14,5,0,0,0,6,3,0.0,0.0,19.0,55.41666666666666,True,complex,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
332,AccessControlERC20MintMissing,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/access-control/AccessControlERC20MintMissing.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,15,4,0,2,0,1,0,19,12,1,1.0,0,3,0.15789473684210525,0,0,3,0,12,3,0,0,0,3,1,0.0,0.0,15.0,70.5,False,complex,,,12,8,0,2,0.6666666666666666,False,0,4,4,7,1,0,0.0,True,3,1,1.75,5,2,0,True,0,4,0.0,2
333,AccessControlERC20MintBase,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/access-control/AccessControlERC20MintBase.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,16,3,0,1,0,3,0,20,12,1,1.6666666666666667,0,4,0.2,0,0,3,0,12,4,0,0,0,3,1,0.0,0.0,16.0,78.93333333333334,False,complex,,,10,8,0,3,0.8,False,0,5,3,6,1,0,0.0,True,2,1,2.0,5,1,0,True,0,3,0.0,2
334,AccessControlERC20MintOnlyRole,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/access-control/AccessControlERC20MintOnlyRole.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,15,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,12,3,0,0,0,3,1,0.0,0.0,15.0,70.5,False,complex,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
335,AccessControlModified,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/access-control/AccessControlModified.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,11,2,0,0,0,1,0,11,6,1,1.0,0,3,0.2727272727272727,0,0,3,0,8,3,0,0,0,3,1,0.0,0.0,11.0,37.03333333333333,False,moderate,,,3,1,0,1,0.3333333333333333,False,0,2,2,1,1,0,0.0,False,1,1,0.5,2,0,0,False,0,2,0.0,1
336,MyContractOwnable,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/access-control/MyContractOwnable.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,2,0,0,0,2,1,0.0,0.0,6.0,16.2,False,moderate,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
338,Multicall,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/utilities/Multicall.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,33,1,4,0,0,6,0,12,6,1,6.0,0,4,0.3333333333333333,0,1,1,0,17,16,0,0,0,3,2,0.0,0.0,33.0,310.2,True,critical,,,13,14,1,9,1.0769230769230769,False,1,6,1,2,1,4,0.6666666666666666,False,1,0,2.0,2,0,1,False,1,1,1.0,1
339,ERC6909GameItems,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/token/ERC6909/ERC6909GameItems.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,14,2,0,5,0,1,0,22,10,1,1.0,0,2,0.09090909090909091,0,0,4,0,9,5,0,0,0,3,1,0.0,0.0,14.0,58.333333333333336,False,complex,,,15,13,0,9,0.8666666666666667,False,0,2,2,2,1,0,0.0,False,1,1,1.0,3,5,0,True,0,0,0.0,0
341,GLDToken,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/token/ERC20/GLDToken.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,11,1,0,0,0,1,0,9,8,1,1.0,0,2,0.2222222222222222,0,0,2,0,8,3,0,0,0,3,1,0.0,0.0,11.0,37.03333333333333,False,moderate,,,3,2,0,2,0.6666666666666666,False,0,1,1,2,1,0,0.0,True,1,0,2.0,1,0,0,False,0,1,0.0,1
343,MyERC115HolderContract,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/docs/token/ERC1155/MyERC115HolderContract.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,7,0,0,0,0,0,0,5,5,1,0.0,0,2,0.4,0,0,3,0,7,0,0,0,0,2,1,0.0,0.0,7.0,24.5,False,moderate,,,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0
346,IVotes,,data/safe_contracts/openzeppelin-contracts/contracts/governance/utils/IVotes.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,6,0,0,0,1,0,50,1,1,1.0,0,38,0.76,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,0,0,0,0,0.0,False,0,0,6,0,0,0,0.0,False,6,0,0.0,6,0,0,False,0,12,0.0,6
363,EIP7702Utils,,data/safe_contracts/openzeppelin-contracts/contracts/account/utils/EIP7702Utils.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,3,2,0,1,0,2,0,18,1,1,1.5,0,10,0.5555555555555556,0,0,0,0,2,1,0,0,0,2,1,0.0,0.0,3.0,4.05,False,simple,,,6,4,0,3,0.6666666666666666,False,2,3,2,1,0,0,0.0,False,0,2,0.5,2,1,0,True,0,1,0.0,1
367,ERC6909,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC6909/ERC6909.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,11,15,0,3,0,7,0,201,8,1,2.8666666666666667,0,81,0.40298507462686567,0,0,2,0,7,4,0,0,0,3,1,0.0,0.0,11.0,35.93333333333333,False,moderate,,,81,80,0,6,0.9876543209876543,False,8,43,15,27,3,0,0.0,True,8,7,1.8,11,3,4,True,0,45,0.0,15
369,IERC721,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC721/IERC721.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,4,9,0,0,0,1,0,121,2,1,1.0,0,105,0.8677685950413223,0,0,1,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,False,moderate,,,0,0,0,0,0.0,False,0,0,9,0,0,0,0.0,False,9,0,0.0,8,0,0,False,0,19,0.0,9
370,IERC721Receiver,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC721/IERC721Receiver.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,1,0,0,0,1,0,26,1,1,1.0,0,17,0.6538461538461539,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,4,0.0,1
371,IERC20,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC20/IERC20.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,6,0,0,0,1,0,70,1,1,1.0,0,59,0.8428571428571429,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,,,0,0,0,0,0.0,False,0,0,6,0,0,0,0.0,False,6,0,0.0,6,0,0,False,0,10,0.0,5
372,ERC20,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC20/ERC20.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,11,17,0,5,0,7,0,280,7,1,2.411764705882353,0,160,0.5714285714285714,0,0,1,0,7,4,0,0,0,3,1,0.0,0.0,11.0,35.93333333333333,False,moderate,,,81,76,0,7,0.9382716049382716,False,9,41,17,21,3,0,0.0,True,9,8,1.2352941176470589,14,5,3,True,0,32,0.0,13
373,IERC1155,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC1155/IERC1155.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,4,6,0,0,0,1,0,111,2,1,1.0,0,82,0.7387387387387387,0,0,1,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,False,moderate,,,0,0,0,0,0.0,False,0,0,6,0,0,0,0.0,False,6,0,0.0,6,0,0,False,0,18,0.0,6
375,IERC1155Receiver,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC1155/IERC1155Receiver.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,4,2,0,0,0,1,0,55,2,1,1.0,0,37,0.6727272727272727,0,0,1,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,False,moderate,,,0,0,0,0,0.0,False,0,0,2,0,0,0,0.0,False,2,0,0.0,2,0,0,False,0,10,0.0,2
376,ERC2981,,data/safe_contracts/openzeppelin-contracts/contracts/token/common/ERC2981.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,10,7,0,2,0,5,0,119,4,1,2.4285714285714284,0,58,0.48739495798319327,0,0,2,0,6,4,0,0,0,3,1,0.0,0.0,10.0,29.333333333333336,False,moderate,,,36,34,0,7,0.9444444444444444,False,3,17,7,9,1,0,0.0,True,2,5,1.2857142857142858,8,2,3,True,0,9,0.0,5
377,ERC6909TokenSupply,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC6909/extensions/ERC6909TokenSupply.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,12,2,0,1,0,5,0,29,9,1,3.0,0,9,0.3103448275862069,0,0,3,0,8,4,0,0,0,3,1,0.0,0.0,12.0,43.2,False,moderate,,,10,10,0,5,1.0,False,1,6,2,1,0,0,0.0,True,1,1,0.5,1,1,1,True,0,5,0.0,2
378,ERC6909Metadata,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC6909/extensions/ERC6909Metadata.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,15,6,0,1,0,1,0,61,9,1,1.0,0,26,0.4262295081967213,0,0,3,0,8,7,0,0,0,3,1,0.0,0.0,15.0,64.5,False,complex,,,15,9,0,2,0.6,False,3,6,6,0,0,0,0.0,False,3,3,0.0,6,1,3,True,0,9,0.0,6
379,ERC6909ContentURI,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC6909/extensions/ERC6909ContentURI.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,14,4,0,2,0,1,0,42,9,1,1.0,0,19,0.4523809523809524,0,0,3,0,8,6,0,0,0,3,1,0.0,0.0,14.0,56.93333333333334,False,complex,,,10,6,0,2,0.6,False,2,4,4,0,0,0,0.0,False,2,2,0.0,4,2,2,True,0,4,0.0,3
380,ERC721Utils,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC721/utils/ERC721Utils.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,7,1,3,0,0,7,0,47,5,1,7.0,0,19,0.40425531914893614,0,0,0,0,6,1,0,0,0,4,2,0.0,0.0,7.0,11.725,False,moderate,,,15,19,0,7,1.2666666666666666,False,0,7,1,4,0,3,0.42857142857142855,False,0,1,4.0,4,0,1,False,0,5,0.0,1
381,ERC721Holder,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC721/utils/ERC721Holder.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,4,1,0,0,0,1,0,23,2,1,1.0,0,16,0.6956521739130435,0,0,1,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,False,moderate,,,2,1,0,1,0.5,False,1,1,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,4,0.0,1
382,IERC721Enumerable,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC721/extensions/IERC721Enumerable.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,5,3,0,0,0,1,0,24,3,1,1.0,0,17,0.7083333333333334,0,0,2,0,5,0,0,0,0,2,1,0.0,0.0,5.0,12.5,False,moderate,,,0,0,0,0,0.0,False,0,0,3,0,0,0,0.0,False,3,0,0.0,3,0,0,False,0,3,0.0,2
387,IERC721Metadata,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC721/extensions/IERC721Metadata.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,5,3,0,0,0,1,0,22,3,1,1.0,0,15,0.6818181818181818,0,0,2,0,5,0,0,0,0,2,1,0.0,0.0,5.0,12.5,False,moderate,,,0,0,0,0,0.0,False,0,0,3,0,0,0,0.0,False,3,0,0.0,3,0,0,False,0,1,0.0,1
392,SafeERC20,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC20/utils/SafeERC20.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,24,13,5,0,0,7,0,260,4,1,3.769230769230769,0,129,0.49615384615384617,0,0,0,0,11,13,0,0,0,4,2,0.0,0.0,24.0,120.6,True,complex,,,107,112,0,14,1.0467289719626167,False,2,49,13,41,0,5,0.10869565217391304,False,0,13,3.1538461538461537,10,0,5,False,3,49,1.6666666666666667,13
393,ERC1363Utils,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC20/utils/ERC1363Utils.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,9,2,2,0,0,7,0,87,3,1,7.0,0,33,0.3793103448275862,0,0,0,0,7,2,0,0,0,4,2,0.0,0.0,9.0,18.9,False,moderate,,,32,36,0,8,1.125,False,0,14,2,8,0,2,0.2,False,0,2,4.0,5,0,2,False,1,9,2.0,2
395,ERC20Capped,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Capped.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,12,3,0,1,0,5,0,45,8,1,3.0,0,19,0.4222222222222222,0,0,2,0,8,4,0,0,0,3,1,0.0,0.0,12.0,43.2,False,moderate,,,16,16,0,6,1.0,False,1,9,3,5,0,0,0.0,True,1,2,1.6666666666666667,4,1,1,True,0,4,0.0,2
396,ERC20Wrapper,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Wrapper.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0,0,28,6,4,1,0,5,0,79,11,1,2.3333333333333335,0,31,0.3924050632911392,0,2,2,0,16,12,0,0,0,4,2,0.0,0.0,28.0,170.8,True,critical,,,35,33,0,8,0.9428571428571428,False,6,14,6,11,1,4,0.26666666666666666,True,4,2,1.8333333333333333,8,1,4,True,2,6,2.0,4
397,ERC20Burnable,,data/safe_contracts/openzeppelin-contracts/contracts/token/ERC20/extensions/ERC20Burnable.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,11,2,0,0,0,1,0,35,8,1,1.0,0,23,0.6571428571428571,0,0,2,0,8,3,0,0,0,3,1,0.0,0.0,11.0,37.03333333333333,False,moderate,,,5,3,0,2,0.6,False,0,2,2,5,1,0,0.0,False,2,0,2.5,3,0,0,False,0,3,0.0,2
