contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs
2860,0x9d06cbafa865037a01d322d3f4222fa3e04e5488,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,2,15,6,3,5,1,3,1,71,1,1,1.6666666666666667,0,27,0.38028169014084506,2,0,0,0,16,4,0,2,0,8,3,0.0,0.0,25.0,58.75,True,simple,0,,,35,30,0,9,0.8571428571428571,False,5,10,6,7,2,3,0.3,False,5,1,1.1666666666666667,5,5,3,True,3,3,1.0,3
2861,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,4,2,2,1,0,1,1,22,1,1,1.0,0,12,0.5454545454545454,1,0,0,0,4,2,0,2,0,5,3,0.0,0.0,19.0,20.52,True,simple,0,,,5,3,0,2,0.6,False,0,2,2,0,0,2,1.0,False,2,0,0.0,2,1,0,True,2,0,0.0,0
2862,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,,smartbugs_curated,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,2,3,87,1,0,0,0,1,0,402,6,1,1.0,0,82,0.20398009950248755,0,0,0,0,84,15,0,5,0,17,5,0.0,0.0,122.0,678.1764705882354,True,simple,0,,,0,0,0,0,0.0,False,0,0,1,0,0,0,0.0,False,1,0,0.0,1,0,0,False,0,2,0.0,1
2863,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.sol,,smartbugs_curated,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,2,14,17,7,9,4,5,2,255,2,1,1.2941176470588236,0,66,0.25882352941176473,3,0,0,0,9,11,0,5,1,12,6,0.0,0.0,54.0,75.14999999999999,True,moderate,1,,,72,57,0,11,0.7916666666666666,False,7,22,17,24,2,7,0.22580645161290322,False,14,3,1.411764705882353,14,9,7,True,7,11,1.0,8
2864,0xa1fceeff3acc57d257b917e30c4df661401d6431,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,2,1,0,1,4,1,29,1,1,2.5,0,6,0.20689655172413793,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666666666666666,False,simple,0,,,14,13,1,10,0.9285714285714286,False,1,5,2,3,1,1,0.25,False,2,0,1.5,4,0,1,False,1,3,1.0,1
2865,mishandled,,data/smartbugs_curated/dataset/unchecked_low_level_calls/mishandled.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,2,1,1,1,0,1,0,15,1,1,1.0,0,6,0.4,0,0,0,0,2,1,0,1,0,2,2,0.0,0.0,7.0,9.45,False,simple,0,,,4,3,0,3,0.75,False,0,1,1,0,0,1,1.0,False,1,0,0.0,1,1,0,True,1,0,0.0,0
2866,0xd2018bfaa266a9ec0a1a84b061640faa009def76,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1
2867,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,20,3,0,2,1,3,0,91,3,1,1.6666666666666667,0,8,0.08791208791208792,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.88888888888889,True,simple,0,,,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1
2868,0xf29ebe930a539a60279ace72c707cba851a57707,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xf29ebe930a539a60279ace72c707cba851a57707.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,3,3,1,0,1,1,17,1,1,1.0,0,6,0.35294117647058826,2,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866666666666665,False,simple,0,,,6,3,0,3,0.5,False,0,3,3,1,1,3,0.75,False,2,1,0.3333333333333333,3,1,0,True,3,0,0.0,0
2869,0x2972d548497286d18e92b5fa1f8f9139e5653fd2,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,False,simple,0,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1
2870,0x7d09edb07d23acb532a82be3da5c17d9d85806b4,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x7d09edb07d23acb532a82be3da5c17d9d85806b4.sol,,smartbugs_curated,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3,2,14,17,7,9,4,5,2,253,2,1,1.2941176470588236,0,65,0.25691699604743085,3,0,0,0,9,11,0,5,1,12,6,0.0,0.0,54.0,75.14999999999999,True,moderate,1,,,71,56,0,11,0.7887323943661971,False,7,22,17,24,2,7,0.22580645161290322,False,14,3,1.411764705882353,14,9,7,True,7,11,1.0,8
2871,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,25,1,1,1.8,0,6,0.24,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1
2872,king_of_the_ether_throne,,data/smartbugs_curated/dataset/unchecked_low_level_calls/king_of_the_ether_throne.sol,,smartbugs_curated,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,10,13,7,5,9,1,21,0,150,1,1,3.857142857142857,1,60,0.4,0,0,0,0,8,16,0,11,1,11,5,0.0,0.0,73.0,127.41818181818181,True,moderate,1,,,61,63,0,21,1.0327868852459017,False,2,27,7,3,1,5,0.625,False,6,1,0.42857142857142855,5,9,3,True,4,3,0.75,3
2873,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,5,3,2,1,1,1,27,1,1,1.0,0,6,0.2222222222222222,1,0,0,0,6,2,0,1,0,5,2,0.0,0.0,12.0,17.759999999999998,False,simple,0,,,12,7,0,2,0.5833333333333334,False,0,5,5,5,1,3,0.375,False,4,1,1.0,4,2,2,True,3,3,0.6666666666666666,2
2874,0xdb1c55f6926e7d847ddf8678905ad871a68199d2,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,35,1,1,1.8,0,6,0.17142857142857143,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1
2875,0x39cfd754c85023648bf003bea2dd498c5612abfa,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,19,3,0,2,1,3,0,90,3,1,1.6666666666666667,0,8,0.08888888888888889,0,0,0,0,18,4,0,3,0,9,4,0.0,0.0,39.0,90.13333333333334,True,simple,0,,,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1
2876,0xe894d54dca59cb53fe9cbc5155093605c7068220,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,9,1,1,0,0,4,1,18,1,1,4.0,0,6,0.3333333333333333,0,0,0,0,7,4,0,1,0,7,2,0.0,0.0,14.0,19.6,False,simple,0,,,11,11,1,8,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,5,1.0,1
2877,0xec329ffc97d75fe03428ae155fc7793431487f63,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xec329ffc97d75fe03428ae155fc7793431487f63.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,3,17,3,2,1,1,1,1,104,3,1,1.0,0,31,0.2980769230769231,0,0,0,0,14,9,0,4,0,15,5,0.0,0.0,42.0,56.84,True,simple,0,,,8,5,0,2,0.625,False,0,3,3,2,1,2,0.5,False,3,0,0.6666666666666666,2,1,2,False,2,4,1.0,2
2878,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,6,5,2,0,3,1,40,1,1,1.6666666666666667,0,6,0.15,4,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,True,simple,0,,,17,13,0,4,0.7647058823529411,False,0,10,6,4,1,5,0.5555555555555556,False,4,2,0.6666666666666666,5,2,1,True,5,2,0.2,1
2879,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,,smartbugs_curated,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1,20,3,0,2,1,3,0,88,3,1,1.6666666666666667,0,7,0.07954545454545454,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,True,simple,0,,,8,6,0,2,0.75,False,0,5,3,1,1,0,0.0,False,2,1,0.3333333333333333,3,2,1,True,0,1,0.0,1
2880,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,simple,0,,,6,3,0,2,0.5,False,0,3,3,1,1,2,0.6666666666666666,False,2,1,0.3333333333333333,3,1,2,False,2,3,1.0,2
2881,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,6,2,1,2,0,4,1,20,1,1,2.5,0,6,0.3,0,0,0,0,7,3,0,1,0,8,2,0.0,0.0,11.0,12.5125,False,simple,0,,,13,12,1,8,0.9230769230769231,False,1,5,2,2,1,1,0.3333333333333333,False,1,1,1.0,3,2,1,True,1,2,1.0,1
2882,0xe09b1ab8111c2729a76f16de96bc86a7af837928,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,,smartbugs_curated,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,1,21,23,9,18,3,11,1,317,2,1,2.0869565217391304,1,54,0.17034700315457413,3,0,0,0,4,22,0,5,7,13,5,0.0,0.0,66.0,98.4923076923077,True,critical,3,,,165,152,1,24,0.9212121212121213,False,7,48,23,38,2,9,0.19148936170212766,False,17,6,1.6521739130434783,21,18,13,True,6,36,2.1666666666666665,17
2883,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,5,4,1,0,3,1,35,1,1,1.4,0,6,0.17142857142857143,4,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,False,simple,0,,,12,8,0,2,0.6666666666666666,False,0,7,5,4,1,4,0.5,False,4,1,0.8,4,1,2,True,4,3,0.5,2
2884,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,,smartbugs_curated,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3,4,13,18,9,9,3,3,3,112,1,1,1.3888888888888888,0,16,0.14285714285714285,13,0,0,0,15,7,0,7,0,10,4,0.0,0.0,63.0,125.37,True,moderate,1,,,66,49,0,5,0.7424242424242424,False,7,25,18,20,2,9,0.3103448275862069,False,16,2,1.1111111111111112,12,9,4,True,9,5,0.4444444444444444,4
2885,0x663e4229142a27f00bafb5d087e1e730648314c3,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,,smartbugs_curated,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,7,12,172,6,0,0,0,1,0,2073,18,1,1.0,0,819,0.3950795947901592,0,0,0,0,129,71,0,19,3,24,7,0.0,0.0,302.0,2248.641666666667,True,moderate,1,,,0,0,0,0,0.0,False,0,0,6,0,0,0,0.0,False,6,0,0.0,6,0,0,False,0,10,0.0,5
2886,0xd5967fed03e85d1cce44cab284695b41bc675b5c,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,False,simple,0,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1
2887,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,14,4,2,2,1,3,1,76,2,1,1.5,0,30,0.39473684210526316,0,0,0,0,19,4,0,2,0,9,3,0.0,0.0,29.0,70.24444444444444,True,simple,0,,,12,9,0,2,0.75,False,0,6,4,2,1,2,0.5,False,4,0,0.5,3,2,2,True,2,4,1.0,2
2888,0xf2570186500a46986f3139f65afedc2afe4f445d,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,2,1,1,0,4,1,18,1,1,2.5,0,8,0.4444444444444444,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666666666666666,False,simple,0,,,9,8,1,6,0.8888888888888888,False,0,5,2,1,1,1,0.5,False,1,1,0.5,2,1,1,True,1,1,1.0,1
2889,0x4051334adc52057aca763453820cb0e045076ef3,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,False,simple,0,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1
2890,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,,smartbugs_curated,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,simple,0,,,16,13,0,4,0.8125,False,0,9,5,4,1,5,0.5555555555555556,False,4,1,0.8,4,1,1,True,5,2,0.2,1
2891,0xbaa3de6504690efb064420d89e871c27065cdd52,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xbaa3de6504690efb064420d89e871c27065cdd52.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,simple,0,,,6,3,0,2,0.5,False,0,3,3,1,1,2,0.6666666666666666,False,2,1,0.3333333333333333,3,1,2,False,2,3,1.0,2
2892,unchecked_return_value,,data/smartbugs_curated/dataset/unchecked_low_level_calls/unchecked_return_value.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,5,2,2,0,0,1,2,15,1,1,1.0,0,6,0.4,0,0,0,0,4,2,0,1,0,4,2,0.0,0.0,10.0,13.5,False,simple,0,,,4,2,0,1,0.5,False,0,2,2,1,1,2,0.6666666666666666,False,2,0,0.5,2,0,2,False,2,2,1.0,2
2893,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,,smartbugs_curated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,False,simple,0,,,10,10,1,7,1.0,False,1,4,1,2,1,1,0.3333333333333333,False,1,0,2.0,2,0,1,False,1,4,1.0,1
2894,short_address_example,,data/smartbugs_curated/dataset/short_addresses/short_address_example.sol,,smartbugs_curated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,3,0,1,0,3,0,24,1,1,1.6666666666666667,0,6,0.25,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,,,12,9,0,6,0.75,False,3,5,3,0,0,0,0.0,False,3,0,0.0,3,1,1,True,0,3,0.0,2
2895,odds_and_evens,,data/smartbugs_curated/dataset/front_running/odds_and_evens.sol,,smartbugs_curated,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,5,4,3,3,0,5,0,42,1,1,3.0,0,7,0.16666666666666666,1,0,0,0,4,2,0,1,1,4,3,0.0,0.0,15.0,20.25,True,simple,0,,,25,23,0,7,0.92,False,2,12,4,2,1,3,0.6,False,3,1,0.5,3,3,1,True,3,1,0.3333333333333333,1
2896,ERC20,,data/smartbugs_curated/dataset/front_running/ERC20.sol,,smartbugs_curated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0,6,6,5,3,0,1,0,103,2,1,1.0,0,31,0.30097087378640774,0,4,0,0,4,3,0,0,0,4,2,0.0,0.0,6.0,9.15,False,simple,0,,,27,21,0,8,0.7777777777777778,False,5,6,6,3,1,5,0.625,False,6,0,0.5,4,3,4,True,2,11,2.0,6
2897,FindThisHash,,data/smartbugs_curated/dataset/front_running/FindThisHash.sol,,smartbugs_curated,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,3,1,1,0,1,0,16,1,1,1.0,0,7,0.4375,1,0,0,0,4,1,0,1,0,4,2,0.0,0.0,13.0,15.275,False,simple,0,,,5,2,0,2,0.4,False,0,3,3,2,1,1,0.3333333333333333,False,2,1,0.6666666666666666,4,1,1,True,1,1,1.0,1
2898,eth_tx_order_dependence_minimal,,data/smartbugs_curated/dataset/front_running/eth_tx_order_dependence_minimal.sol,,smartbugs_curated,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,5,3,2,3,0,1,0,28,1,1,1.0,0,7,0.25,1,0,0,0,2,3,0,0,2,3,2,0.0,0.0,5.0,6.833333333333334,False,simple,0,,,12,9,0,4,0.75,False,0,3,3,2,1,2,0.5,False,3,0,0.6666666666666666,2,3,1,True,2,1,0.5,1
2899,oz_Ownable2Step,,data/safe_contracts/openzeppelin-contracts/contracts/access/Ownable2Step.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,7,6,0,1,1,3,0,59,3,1,2.0,0,35,0.5932203389830508,0,0,1,0,4,3,0,0,0,3,1,0.0,0.0,7.0,14.233333333333334,False,simple,0,,,24,21,0,4,0.875,False,1,12,6,10,1,0,0.0,False,3,3,1.6666666666666667,6,1,1,True,0,3,0.0,3
2900,oz_Ownable,,data/safe_contracts/openzeppelin-contracts/contracts/access/Ownable.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,5,6,0,1,1,3,0,87,2,1,2.0,0,47,0.5402298850574713,0,0,1,0,3,2,0,0,0,2,1,0.0,0.0,5.0,11.0,False,simple,0,,,24,21,0,4,0.875,False,1,12,6,10,1,0,0.0,False,3,3,1.6666666666666667,6,1,1,True,0,3,0.0,3
2901,oz_AccessControl,,data/safe_contracts/openzeppelin-contracts/contracts/access/AccessControl.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,10,12,0,2,1,3,0,189,5,1,1.5,0,121,0.6402116402116402,0,0,2,0,7,3,0,0,0,3,1,0.0,0.0,10.0,30.333333333333336,False,moderate,1,,,42,32,0,4,0.7619047619047619,False,7,18,12,20,2,0,0.0,True,6,6,1.6666666666666667,8,2,3,True,0,19,0.0,11
2902,oz_IAccessControl,,data/safe_contracts/openzeppelin-contracts/contracts/access/IAccessControl.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,5,0,0,0,1,0,87,1,1,1.0,0,74,0.8505747126436781,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,,,0,0,0,0,0.0,False,0,0,5,0,0,0,0.0,False,5,0,0.0,5,0,0,False,0,9,0.0,5
2903,oz_MultipleInheritanceInitializableMocks,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/MultipleInheritanceInitializableMocks.sol,,openzeppelin,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,30,7,0,1,3,5,0,108,6,1,1.8571428571428572,0,36,0.3333333333333333,0,0,0,0,28,2,0,0,0,4,2,0.0,0.0,30.0,220.5,True,simple,0,,,25,21,0,6,0.84,False,3,13,7,7,0,0,0.0,False,0,7,1.0,4,1,0,True,0,0,0.0,0
