contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,is_test_mock,is_vulnerable,is_clean
2878,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,,smartbugs_curated,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,6,5,2,0,3,1,40,1,1,1.6666666666666667,0,6,0.15,4,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,1,simple,0,,,17,13,0,4,0.7647058823529411,0,0,10,6,4,1,5,0.5555555555555556,0,4,2,0.6666666666666666,5,2,1,1,5,2,0.2,1,False,True,False
2879,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,,smartbugs_curated,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,20,3,0,2,1,3,0,88,3,1,1.6666666666666667,0,7,0.07954545454545454,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,1,simple,0,,,8,6,0,2,0.75,0,0,5,3,1,1,0,0.0,0,2,1,0.3333333333333333,3,2,1,1,0,1,0.0,1,False,True,False
2880,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,1,simple,0,,,6,3,0,2,0.5,0,0,3,3,1,1,2,0.6666666666666666,0,2,1,0.3333333333333333,3,1,2,0,2,3,1.0,2,False,True,False
2881,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2,1,2,0,4,1,20,1,1,2.5,0,6,0.3,0,0,0,0,7,3,0,1,0,8,2,0.0,0.0,11.0,12.5125,0,simple,0,,,13,12,1,8,0.9230769230769231,0,1,5,2,2,1,1,0.3333333333333333,0,1,1,1.0,3,2,1,1,1,2,1.0,1,False,True,False
2882,0xe09b1ab8111c2729a76f16de96bc86a7af837928,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,,smartbugs_curated,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,21,23,9,18,3,11,1,317,2,1,2.0869565217391304,1,54,0.17034700315457413,3,0,0,0,4,22,0,5,7,13,5,0.0,0.0,66.0,98.4923076923077,1,critical,3,,,165,152,1,24,0.9212121212121213,0,7,48,23,38,2,9,0.19148936170212766,0,17,6,1.6521739130434783,21,18,13,1,6,36,2.1666666666666665,17,False,True,False
2883,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,5,4,1,0,3,1,35,1,1,1.4,0,6,0.17142857142857143,4,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,0,simple,0,,,12,8,0,2,0.6666666666666666,0,0,7,5,4,1,4,0.5,0,4,1,0.8,4,1,2,1,4,3,0.5,2,False,True,False
2884,0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,,smartbugs_curated,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,4,13,18,9,9,3,3,3,112,1,1,1.3888888888888888,0,16,0.14285714285714285,13,0,0,0,15,7,0,7,0,10,4,0.0,0.0,63.0,125.37,1,moderate,1,,,66,49,0,5,0.7424242424242424,0,7,25,18,20,2,9,0.3103448275862069,0,16,2,1.1111111111111112,12,9,4,1,9,5,0.4444444444444444,4,False,True,False
2885,0x663e4229142a27f00bafb5d087e1e730648314c3,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x663e4229142a27f00bafb5d087e1e730648314c3.sol,,smartbugs_curated,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7,12,172,6,0,0,0,1,0,2073,18,1,1.0,0,819,0.3950795947901592,0,0,0,0,129,71,0,19,3,24,7,0.0,0.0,302.0,2248.641666666667,1,moderate,1,,,0,0,0,0,0.0,0,0,0,6,0,0,0,0.0,0,6,0,0.0,6,0,0,0,0,10,0.0,5,False,True,False
2886,0xd5967fed03e85d1cce44cab284695b41bc675b5c,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,0,simple,0,,,10,10,1,7,1.0,0,1,4,1,2,1,1,0.3333333333333333,0,1,0,2.0,2,0,1,0,1,4,1.0,1,False,True,False
2887,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,14,4,2,2,1,3,1,76,2,1,1.5,0,30,0.39473684210526316,0,0,0,0,19,4,0,2,0,9,3,0.0,0.0,29.0,70.24444444444444,1,simple,0,,,12,9,0,2,0.75,0,0,6,4,2,1,2,0.5,0,4,0,0.5,3,2,2,1,2,4,1.0,2,False,True,False
2888,0xf2570186500a46986f3139f65afedc2afe4f445d,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,1,1,0,4,1,18,1,1,2.5,0,8,0.4444444444444444,0,0,0,0,5,2,0,1,0,6,2,0.0,0.0,10.0,10.666666666666666,0,simple,0,,,9,8,1,6,0.8888888888888888,0,0,5,2,1,1,1,0.5,0,1,1,0.5,2,1,1,1,1,1,1.0,1,False,True,False
2889,0x4051334adc52057aca763453820cb0e045076ef3,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,0,simple,0,,,10,10,1,7,1.0,0,1,4,1,2,1,1,0.3333333333333333,0,1,0,2.0,2,0,1,0,1,4,1.0,1,False,True,False
2890,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,,smartbugs_curated,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,5,5,1,0,3,1,39,1,1,1.8,0,6,0.15384615384615385,4,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,1,simple,0,,,16,13,0,4,0.8125,0,0,9,5,4,1,5,0.5555555555555556,0,4,1,0.8,4,1,1,1,5,2,0.2,1,False,True,False
2891,0xbaa3de6504690efb064420d89e871c27065cdd52,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0xbaa3de6504690efb064420d89e871c27065cdd52.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,12,3,2,1,1,1,1,35,2,1,1.0,0,6,0.17142857142857143,1,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,1,simple,0,,,6,3,0,2,0.5,0,0,3,3,1,1,2,0.6666666666666666,0,2,1,0.3333333333333333,3,1,2,0,2,3,1.0,2,False,True,False
2892,unchecked_return_value,,data/smartbugs_curated/dataset/unchecked_low_level_calls/unchecked_return_value.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,2,0,0,1,2,15,1,1,1.0,0,6,0.4,0,0,0,0,4,2,0,1,0,4,2,0.0,0.0,10.0,13.5,0,simple,0,,,4,2,0,1,0.5,0,0,2,2,1,1,2,0.6666666666666666,0,2,0,0.5,2,0,2,0,2,2,1.0,2,False,True,False
2893,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152,,data/smartbugs_curated/dataset/unchecked_low_level_calls/0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,,smartbugs_curated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,1,1,0,0,4,1,17,1,1,4.0,0,6,0.35294117647058826,0,0,0,0,6,4,0,1,0,7,2,0.0,0.0,13.0,16.34285714285714,0,simple,0,,,10,10,1,7,1.0,0,1,4,1,2,1,1,0.3333333333333333,0,1,0,2.0,2,0,1,0,1,4,1.0,1,False,True,False
2895,odds_and_evens,,data/smartbugs_curated/dataset/front_running/odds_and_evens.sol,,smartbugs_curated,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,4,3,3,0,5,0,42,1,1,3.0,0,7,0.16666666666666666,1,0,0,0,4,2,0,1,1,4,3,0.0,0.0,15.0,20.25,1,simple,0,,,25,23,0,7,0.92,0,2,12,4,2,1,3,0.6,0,3,1,0.5,3,3,1,1,3,1,0.3333333333333333,1,False,True,False
2896,ERC20,,data/smartbugs_curated/dataset/front_running/ERC20.sol,,smartbugs_curated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,6,5,3,0,1,0,103,2,1,1.0,0,31,0.30097087378640774,0,4,0,0,4,3,0,0,0,4,2,0.0,0.0,6.0,9.15,0,simple,0,,,27,21,0,8,0.7777777777777778,0,5,6,6,3,1,5,0.625,0,6,0,0.5,4,3,4,1,2,11,2.0,6,False,True,False
2897,FindThisHash,,data/smartbugs_curated/dataset/front_running/FindThisHash.sol,,smartbugs_curated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1,1,0,1,0,16,1,1,1.0,0,7,0.4375,1,0,0,0,4,1,0,1,0,4,2,0.0,0.0,13.0,15.275,0,simple,0,,,5,2,0,2,0.4,0,0,3,3,2,1,1,0.3333333333333333,0,2,1,0.6666666666666666,4,1,1,1,1,1,1.0,1,False,True,False
2898,eth_tx_order_dependence_minimal,,data/smartbugs_curated/dataset/front_running/eth_tx_order_dependence_minimal.sol,,smartbugs_curated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,2,3,0,1,0,28,1,1,1.0,0,7,0.25,1,0,0,0,2,3,0,0,2,3,2,0.0,0.0,5.0,6.833333333333334,0,simple,0,,,12,9,0,4,0.75,0,0,3,3,2,1,2,0.5,0,3,0,0.6666666666666666,2,3,1,1,2,1,0.5,1,False,True,False
2899,oz_Ownable2Step,,data/safe_contracts/openzeppelin-contracts/contracts/access/Ownable2Step.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,6,0,1,1,3,0,59,3,1,2.0,0,35,0.5932203389830508,0,0,1,0,4,3,0,0,0,3,1,0.0,0.0,7.0,14.233333333333334,0,simple,0,,,24,21,0,4,0.875,0,1,12,6,10,1,0,0.0,0,3,3,1.6666666666666667,6,1,1,1,0,3,0.0,3,False,False,True
2900,oz_Ownable,,data/safe_contracts/openzeppelin-contracts/contracts/access/Ownable.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,1,1,3,0,87,2,1,2.0,0,47,0.5402298850574713,0,0,1,0,3,2,0,0,0,2,1,0.0,0.0,5.0,11.0,0,simple,0,,,24,21,0,4,0.875,0,1,12,6,10,1,0,0.0,0,3,3,1.6666666666666667,6,1,1,1,0,3,0.0,3,False,False,True
2901,oz_AccessControl,,data/safe_contracts/openzeppelin-contracts/contracts/access/AccessControl.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,12,0,2,1,3,0,189,5,1,1.5,0,121,0.6402116402116402,0,0,2,0,7,3,0,0,0,3,1,0.0,0.0,10.0,30.333333333333336,0,moderate,1,,,42,32,0,4,0.7619047619047619,0,7,18,12,20,2,0,0.0,1,6,6,1.6666666666666667,8,2,3,1,0,19,0.0,11,False,False,True
2902,oz_IAccessControl,,data/safe_contracts/openzeppelin-contracts/contracts/access/IAccessControl.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,1,0,87,1,1,1.0,0,74,0.8505747126436781,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,5,0,0,0,0.0,0,5,0,0.0,5,0,0,0,0,9,0.0,5,False,False,True
2903,oz_MultipleInheritanceInitializableMocks,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/MultipleInheritanceInitializableMocks.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30,7,0,1,3,5,0,108,6,1,1.8571428571428572,0,36,0.3333333333333333,0,0,0,0,28,2,0,0,0,4,2,0.0,0.0,30.0,220.5,1,simple,0,,,25,21,0,6,0.84,0,3,13,7,7,0,0,0.0,0,0,7,1.0,4,1,0,1,0,0,0.0,0,False,False,True
2905,oz_MulticallHelper,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/MulticallHelper.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,41,1,4,0,0,7,0,19,13,1,7.0,0,1,0.05263157894736842,0,0,0,0,23,18,0,0,0,4,2,0.0,0.0,41.0,364.9,1,simple,0,,,15,16,2,11,1.0666666666666667,1,0,7,1,3,1,4,0.5714285714285714,0,1,0,3.0,3,0,1,0,2,3,0.5,1,False,False,True
2910,oz_AccessManagedTarget,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/AccessManagedTarget.sol,,openzeppelin,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,31,6,2,2,1,5,0,27,8,1,2.5,0,2,0.07407407407407407,0,1,1,0,20,11,0,0,0,6,3,0.0,0.0,31.0,143.11666666666667,1,simple,0,,,32,30,0,8,0.9375,0,3,15,6,9,1,2,0.18181818181818182,0,3,3,1.5,7,2,2,1,2,5,1.0,4,False,False,True
2911,oz_SingleInheritanceInitializableMocks,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/SingleInheritanceInitializableMocks.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,9,7,0,1,3,5,0,41,4,1,1.8571428571428572,0,13,0.3170731707317073,0,0,0,0,5,5,0,1,0,5,2,0.0,0.0,14.0,23.8,0,simple,0,,,25,21,0,6,0.84,0,3,13,7,7,0,0,0.0,0,0,7,1.0,4,1,0,1,0,0,0.0,0,False,False,True
2912,oz_DummyImplementation,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/DummyImplementation.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,3,71,9,1,3,0,1,0,47,9,1,1.0,0,2,0.0425531914893617,2,1,0,0,35,39,0,3,0,7,3,0.0,0.0,86.0,765.4,1,simple,0,,,20,11,0,3,0.55,0,2,9,9,1,1,1,0.5,0,9,0,0.1111111111111111,9,3,4,0,0,6,0.0,4,False,False,True
2917,oz_RegressionImplementation,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/RegressionImplementation.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,2,0,1,0,1,0,43,5,1,1.0,0,1,0.023255813953488372,0,0,1,0,9,4,0,0,0,4,2,0.0,0.0,13.0,38.35,0,simple,0,,,4,2,0,1,0.5,0,0,2,2,1,1,0,0.0,0,2,0,0.5,2,1,1,0,0,1,0.0,1,False,False,True
2922,oz_ReentrancyAttack,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/ReentrancyAttack.sol,,openzeppelin,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,2,0,0,1,2,13,2,1,1.0,0,1,0.07692307692307693,0,0,1,0,5,2,0,0,0,3,2,0.0,0.0,7.0,14.933333333333334,0,simple,0,,,8,6,0,3,0.75,0,0,2,2,4,1,2,0.3333333333333333,0,2,0,2.0,2,0,2,0,2,2,1.0,2,False,False,True
2931,oz_BatchCaller,,data/safe_contracts/openzeppelin-contracts/contracts/mocks/BatchCaller.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29,1,2,0,0,4,0,17,4,1,4.0,0,1,0.058823529411764705,0,1,0,0,15,14,0,0,0,3,2,0.0,0.0,29.0,239.73333333333332,1,simple,0,,,9,9,1,6,1.0,0,1,4,1,0,0,2,1.0,0,1,0,0.0,1,0,1,0,2,1,0.5,1,False,False,True
2937,oz_IGovernor,,data/safe_contracts/openzeppelin-contracts/contracts/governance/IGovernor.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,27,0,0,0,1,0,402,3,1,1.0,0,266,0.6616915422885572,1,0,1,0,8,0,0,0,0,3,1,0.0,0.0,8.0,21.333333333333332,0,moderate,1,,,0,0,0,0,0.0,0,0,0,27,0,0,0,0.0,0,27,0,0.0,27,0,0,0,0,57,0.0,21,False,False,True
2938,oz_TimelockController,,data/safe_contracts/openzeppelin-contracts/contracts/governance/TimelockController.sol,,openzeppelin,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,3,50,24,4,6,1,9,1,422,13,1,2.625,0,191,0.45260663507109006,3,1,3,0,28,26,0,4,0,11,7,0.0,0.0,75.0,315.0,1,complex,2,,,145,137,4,14,0.9448275862068966,1,14,63,24,49,4,4,0.07547169811320754,1,18,6,2.0416666666666665,16,6,8,1,2,54,4.0,21,False,False,True
2940,oz_Account,,data/safe_contracts/openzeppelin-contracts/contracts/account/Account.sol,,openzeppelin,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,10,820,10,2,0,2,3,0,136,17,1,1.7,0,69,0.5073529411764706,1,1,1,0,464,367,0,11,0,13,4,0.0,0.0,880.0,48799.38461538462,1,simple,0,,,32,25,0,4,0.78125,0,7,17,10,11,2,2,0.15384615384615385,1,5,5,1.1,7,0,2,0,1,10,2.0,5,False,False,True
2942,oz_ERC2771Context,,data/safe_contracts/openzeppelin-contracts/contracts/metatx/ERC2771Context.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,0,1,0,2,0,81,2,1,1.3333333333333333,0,42,0.5185185185185185,0,0,1,0,3,7,0,0,0,3,1,0.0,0.0,10.0,26.333333333333336,0,simple,0,,,20,14,0,4,0.7,0,7,8,6,7,1,0,0.0,1,2,4,1.1666666666666667,3,1,1,1,0,2,0.0,2,False,False,True
2944,oz_ERC7786Recipient,,data/safe_contracts/openzeppelin-contracts/contracts/crosschain/ERC7786Recipient.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,8,3,2,1,0,5,0,59,4,1,2.3333333333333335,0,28,0.4745762711864407,1,2,1,0,7,2,0,1,0,5,2,0.0,0.0,13.0,21.84,0,simple,0,,,10,11,0,7,1.1,0,1,5,3,4,1,2,0.3333333333333333,0,1,2,1.3333333333333333,4,1,1,0,2,9,0.5,3,False,False,True
2945,oz_IERC1155,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC1155.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,6,0,0,0,1,0,4,2,1,1.0,0,2,0.5,0,0,1,0,5,0,0,0,0,2,1,0.0,0.0,5.0,12.5,0,simple,0,,,0,0,0,0,0.0,0,0,0,6,0,0,0,0.0,0,6,0,0.0,6,0,0,0,0,18,0.0,6,False,False,True
2946,oz_IERC1967,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC1967.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,20,1,1,0.0,0,14,0.7,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,False,False,True
2947,oz_IERC165,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC165.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,4,1,1,1.0,0,2,0.5,0,0,0,0,3,0,0,0,0,1,1,0.0,0.0,3.0,9.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,1,0.0,1,False,False,True
2948,oz_IERC3156,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC3156.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,0,0,0,0,1,1,0.0,0.0,4.0,16.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,False,False,True
2949,oz_IERC1363Spender,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC1363Spender.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,24,1,1,1.0,0,20,0.8333333333333334,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,3,0.0,1,False,False,True
2950,oz_IERC6909,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC6909.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,7,0,0,0,1,0,107,5,1,1.0,0,75,0.7009345794392523,0,0,1,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,7,0,0,0,0.0,0,7,0,0.0,7,0,0,0,0,19,0.0,7,False,False,True
2951,oz_IERC2981,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC2981.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,1,0,23,2,1,1.0,0,15,0.6521739130434783,0,0,1,0,4,0,0,0,0,2,1,0.0,0.0,4.0,8.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,2,0.0,1,False,False,True
2952,oz_IERC5267,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC5267.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,25,1,1,1.0,0,9,0.36,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,0,0.0,0,False,False,True
2953,oz_IERC1271,,data/safe_contracts/openzeppelin-contracts/contracts/interfaces/IERC1271.sol,,openzeppelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,15,1,1,1.0,0,11,0.7333333333333333,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,simple,0,,,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,1,0,0,0,0,2,0.0,1,False,False,True
