id_x,contract_id,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,failure_reason,error_message,extracted_at,id_y,name,data_source,vulnerability_type,has_vulnerability
850,850,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,2,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,False,simple,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:33.442536,850,integer_overflow_mul,smartbugs_curated,arithmetic,True
851,851,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,16,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,17,3,0,2,0,8,3,0.0,0.0,36.0,85.95,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:33.782629,851,0x941d225236464a25eb18076df7da6a91d0f95e9e,smartbugs_curated,reentrancy,True
852,852,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,14,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,16,2,0,2,0,7,3,0.0,0.0,34.0,84.5142857142857,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:34.109236,852,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,smartbugs_curated,reentrancy,True
853,853,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,2,0,1,0,6,4,0.0,0.0,15.0,15.999999999999998,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:34.413720,853,etherstore,smartbugs_curated,reentrancy,True
854,854,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,26,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,25,4,0,2,0,8,4,0.0,0.0,46.0,159.85,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:35.536745,854,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,smartbugs_curated,reentrancy,True
855,855,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:35.869662,855,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,smartbugs_curated,reentrancy,True
856,856,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:36.183050,856,etherbank,smartbugs_curated,reentrancy,True
857,857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,1,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,9.0,10.575,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:36.508577,857,modifier_reentrancy,smartbugs_curated,reentrancy,True
858,858,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,1,0,1,0,5,3,0.0,0.0,17.0,26.180000000000003,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:36.827119,858,reentrance,smartbugs_curated,reentrancy,True
859,859,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:37.157310,859,0x4e73b32ed6c35f570686b89848e5f39f20ecc106,smartbugs_curated,reentrancy,True
860,860,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,14,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,16,2,0,2,0,7,3,0.0,0.0,34.0,84.5142857142857,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:37.491840,860,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e,smartbugs_curated,reentrancy,True
861,861,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:37.818591,861,0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f,smartbugs_curated,reentrancy,True
862,862,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,22,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:38.153526,862,0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8,smartbugs_curated,reentrancy,True
863,863,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:38.482271,863,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f,smartbugs_curated,reentrancy,True
864,864,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:38.827985,864,reentrancy_insecure,smartbugs_curated,reentrancy,True
865,865,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:39.134729,865,simple_dao,smartbugs_curated,reentrancy,True
866,866,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,21,2,0,2,0,6,3,0.0,0.0,40.0,149.33333333333334,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:39.465542,866,0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1,smartbugs_curated,reentrancy,True
867,867,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:39.833746,867,0x7541b76cb60f4c60af330c208b0623b7f54bf615,smartbugs_curated,reentrancy,True
868,868,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,22,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,23,2,0,2,0,7,3,0.0,0.0,42.0,146.4,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:40.180636,868,0x561eac93c92360949ab1f1403323e6db345cbf31,smartbugs_curated,reentrancy,True
869,869,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,1,0,2,0,5,3,0.0,0.0,19.0,21.659999999999997,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:40.526257,869,reentrancy_cross_function,smartbugs_curated,reentrancy,True
870,870,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,17,98,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,93,35,0,20,3,18,6,0.0,0.0,213.0,1390.4166666666667,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:42.852080,870,spank_chain_payment,smartbugs_curated,reentrancy,True
871,871,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:43.189351,871,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3,smartbugs_curated,reentrancy,True
872,872,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:43.510302,872,0x7a8721a9d64c74da899424c1b52acbf58ddc9782,smartbugs_curated,reentrancy,True
873,873,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:43.824253,873,0xf015c35649c82f5467c9c74b7f28ee67665aad68,smartbugs_curated,reentrancy,True
874,874,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,15,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,17,2,0,2,0,7,3,0.0,0.0,35.0,92.0,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:44.135235,874,0x8c7777c45481dba411450c228cb692ac3d550344,smartbugs_curated,reentrancy,True
875,875,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,18,5,0,3,0,9,4,0.0,0.0,45.0,107.5,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:44.458664,875,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839,smartbugs_curated,reentrancy,True
876,876,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,0,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,3,0,2,0,7,5,0.0,0.0,26.0,26.37142857142857,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:44.756651,876,reentrancy_bonus,smartbugs_curated,reentrancy,True
877,877,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,18,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,18,4,0,2,0,8,4,0.0,0.0,38.0,98.8,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:45.131366,877,0xcead721ef5b11f1a7b530171aab69b16c5e66b6e,smartbugs_curated,reentrancy,True
878,878,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,1,0,1,0,4,3,0.0,0.0,14.0,16.45,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:45.416792,878,reentrancy_simple,smartbugs_curated,reentrancy,True
879,879,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,26,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,25,4,0,2,0,8,4,0.0,0.0,46.0,159.85,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:45.731864,879,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b,smartbugs_curated,reentrancy,True
880,880,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,19,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,2,0,8,4,0.0,0.0,39.0,106.275,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:46.051920,880,0x93c32845fae42c83a70e5f06214c8433665c2ab5,smartbugs_curated,reentrancy,True
881,881,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,1,0,3,3,0.0,0.0,13.0,16.03333333333333,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:46.379986,881,reentrancy_dao,smartbugs_curated,reentrancy,True
882,882,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,8,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,8,2,0,1,0,6,2,0.0,0.0,13.0,20.366666666666667,False,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:46.707023,882,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6,smartbugs_curated,unchecked_call,True
883,883,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,5,18,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,11,14,0,5,0,10,3,0.0,0.0,43.0,89.44,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:47.225616,883,0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6,smartbugs_curated,unchecked_call,True
884,884,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,12,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,11,4,0,2,0,9,4,0.0,0.0,27.0,41.4,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:47.551533,884,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c,smartbugs_curated,unchecked_call,True
885,885,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:47.882933,885,0x7a4349a749e59a5736efb7826ee3496a2dfd5489,smartbugs_curated,unchecked_call,True
886,886,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,16,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,15,7,0,2,1,10,5,0.0,0.0,31.0,61.69,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:48.281303,886,0x958a8f594101d2c0485a52319f29b2647f2ebc06,smartbugs_curated,unchecked_call,True
887,887,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,7,0,3,2,6,4,0.0,0.0,27.0,35.55,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:48.689473,887,etherpot_lotto,smartbugs_curated,unchecked_call,True
888,888,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,2,0,1,0,4,2,0.0,0.0,9.0,9.9,False,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:48.994277,888,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9,smartbugs_curated,unchecked_call,True
889,889,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,2,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,4,0,5,1,6,5,0.0,0.0,43.0,63.06666666666666,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:49.318791,889,lotto,smartbugs_curated,unchecked_call,True
890,890,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,3,0,1,0,6,2,0.0,0.0,12.0,16.2,False,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:49.622052,890,0x5aa88d2901c68fda244f1d0584400368d2c8e739,smartbugs_curated,unchecked_call,True
891,891,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:49.947765,891,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87,smartbugs_curated,unchecked_call,True
892,892,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,5,4,0,1,0,7,2,0.0,0.0,12.0,13.37142857142857,False,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:50.276608,892,0xa46edd6a9a93feec36576ee5048146870ea2c3ae,smartbugs_curated,unchecked_call,True
893,893,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,6,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,6,3,0,2,0,7,3,0.0,0.0,21.0,24.3,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:50.585980,893,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37,smartbugs_curated,unchecked_call,True
894,894,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,1,5,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,6,0,4,0,7,3,0.0,0.0,40.0,41.142857142857146,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:50.899789,894,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984,smartbugs_curated,unchecked_call,True
895,895,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:51.220517,895,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,smartbugs_curated,unchecked_call,True
896,896,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,3,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,3,1,0,1,0,3,2,0.0,0.0,8.0,9.866666666666665,False,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:51.546015,896,0x524960d55174d912768678d8c606b4d50b79d7b1,smartbugs_curated,unchecked_call,True
898,898,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,2,20,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,19,4,0,3,0,9,4,0.0,0.0,40.0,96.88888888888889,True,critical,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:52.262660,898,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35,smartbugs_curated,unchecked_call,True
899,899,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,7,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,7,3,0,2,0,7,3,0.0,0.0,22.0,28.6,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:52.571122,899,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e,smartbugs_curated,unchecked_call,True
900,900,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,2,15,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,16,4,0,2,0,8,3,0.0,0.0,25.0,58.75,True,complex,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:52.895183,900,0x9d06cbafa865037a01d322d3f4222fa3e04e5488,smartbugs_curated,unchecked_call,True
901,901,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,4,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,4,2,0,2,0,5,3,0.0,0.0,19.0,20.52,True,moderate,0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,,,2025-12-18 18:22:53.207456,901,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7,smartbugs_curated,unchecked_call,True
