contract_name,file_path,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,failure_reason,error_message
VSP,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VSP_0x1b40183e.sol,False,False,True,True,0,1,51,9,6,3,0,4,0,,
TORN,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TORN_0x77777fed.sol,False,True,True,True,1,0,53,6,6,3,1,7,0,,
DSDelegateToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/DSDelegateToken_0x6243d8ce.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-License-Identifier: UNLICENSED"" for non-open-source code. Please see https://spdx.org for more information.
--> blockchain/contracts/collected/DSDelegateToken_0x6243d8ce.sol

Warning: Visibility for constructor is ignored. If you want the contract to be non-deployable, making it ""abstract"" is sufficient.
  --> blockchain/contracts/collected/DSDelegateToken_0x6243d8ce.sol:62:5:
   |
62 |     constructor() public {
   |     ^ (Relevant source part starts here and spans across multiple lines).

Error: Explicit type conversion not allowed from ""int_const 0"" to ""contract DSAuthority"".
  --> blockchain/contracts/collected/DSDelegateToken_0x6243d8ce.sol:95:33:
   |
95 |         } else if (authority == DSAuthority(0)) {
   |                                 ^^^^^^^^^^^^^^

Warning: Comparison of variables of contract type is deprecated and scheduled for removal. Use an explicit cast to address type and compare the addresses instead.
  --> blockchain/contracts/collected/DSDelegateToken_0x6243d8ce.sol:95:20:
   |
95 |         } else if (authority == DSAuthority(0)) {
   |                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^

Warning: Visibility for constructor is ignored. If you want the contract to be non-deployable, making it ""abstract"" is sufficient.
   --> blockchain/contracts/collected/DSDelegateToken_0x6243d8ce.sol:213:5:
    |
213 |     constructor(uint supply) public {
    |     ^ (Relevant source part starts here and spans across multiple lines).

Warning: Visibility for constructor is ignored. If you want the contract to be non-deployable, making it ""abstract"" is sufficient.
   --> blockchain/contracts/collected/DSDelegateToken_0x6243d8ce.sol:301:5:
    |
301 |     constructor(string memory name_, string memory symbol_) "
MPHToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MPHToken_0x8888801a,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MPHToken_0x8888801a/MPHToken.sol:3:1: Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
^-----------------------------------------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MPHToken_0x8888801a/MPHToken.sol:4:1: Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20Burnable.sol"" not found: File not found.
import ""@openzeppelin/contracts/token/ERC20/ERC20Burnable.sol"";
^-------------------------------------------------------------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MPHToken_0x8888801a/MPHToken.sol:5:1: Error: Source ""@openzeppelin/contracts/ownership/Ownable.sol"" not found: File not found.
import ""@openzeppelin/contracts/ownership/Ownable.sol"";
^-----------------------------------------------------^
"
Delegator,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Delegator_0x1985365e.sol,False,False,False,False,0,4,43,2,1,0,0,3,0,,
AliERC20v2,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AliERC20v2_0x6b0b3a98,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/interfaces/ERC1363Spec.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AliERC20v2_0x6b0b3a98/AliERC20v2.sol:4:1:
  |
4 | import ""../interfaces/ERC1363Spec.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/interfaces/EIP2612.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AliERC20v2_0x6b0b3a98/AliERC20v2.sol:5:1:
  |
5 | import ""../interfaces/EIP2612.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/interfaces/EIP3009.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AliERC20v2_0x6b0b3a98/AliERC20v2.sol:6:1:
  |
6 | import ""../interfaces/EIP3009.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/utils/AccessControl.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AliERC20v2_0x6b0b3a98/AliERC20v2.sol:7:1:
  |
7 | import ""../utils/AccessControl.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/lib/AddressUtils.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AliERC20v2_0x6b0b3a98/AliERC20v2.sol:8:1:
  |
8 | import ""../lib/AddressUtils.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/lib/ECDSA.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/AliERC20v2_0x6b0b3a98/Al"
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0xaee5913f,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xaee5913f/ERC1967Proxy.sol:6:1:
  |
6 | import ""../Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/beacon/IBeacon.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xaee5913f/ERC1967Upgrade.sol:6:1:
  |
6 | import ""../beacon/IBeacon.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/draft-IERC1822.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xaee5913f/ERC1967Upgrade.sol:7:1:
  |
7 | import ""../../interfaces/draft-IERC1822.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/Address.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xaee5913f/ERC1967Upgrade.sol:8:1:
  |
8 | import ""../../utils/Address.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/utils/StorageSlot.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/ERC1967Proxy_0xaee5913f/ERC1967Upgrade.sol:9:1:
  |
9 | import ""../../utils/StorageSlot.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
MasterChef,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MasterChef_0xbD17B1ce.sol,True,False,False,True,2,9,84,18,49,10,0,5,0,,
MDEX,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MDEX_0xf0610eb7.sol,False,False,False,False,1,0,5,8,1,8,2,1,0,,
IchiV2,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/IchiV2_0x11111151,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/SafeERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/IchiV2_0x11111151/IchiV2.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/SafeERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/interfaces/IIchiV2.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/IchiV2_0x11111151/IchiV2.sol:5:1:
  |
5 | import ""../interfaces/IIchiV2.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
DFDToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/DFDToken_0x20c36f06.sol,False,False,False,False,0,0,20,5,0,2,1,1,0,,
VerseToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VerseToken_0x249ca826,True,False,True,True,0,1,54,13,4,12,0,3,0,,
TransparentUpgradeableProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TransparentUpgradeableProxy_0x7159cc27,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/ERC1967/ERC1967Utils.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0x7159cc27/TransparentUpgradeableProxy.sol:6:1:
  |
6 | import {ERC1967Utils} from ""../ERC1967/ERC1967Utils.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/ERC1967/ERC1967Proxy.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0x7159cc27/TransparentUpgradeableProxy.sol:7:1:
  |
7 | import {ERC1967Proxy} from ""../ERC1967/ERC1967Proxy.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/interfaces/IERC1967.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0x7159cc27/TransparentUpgradeableProxy.sol:8:1:
  |
8 | import {IERC1967} from ""../../interfaces/IERC1967.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/TransparentUpgradeableProxy_0x7159cc27/ProxyAdmin.sol:7:1:
  |
7 | import {Ownable} from ""../../access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
BIFI,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BIFI_0xB1F1ee12,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts-upgradeable/token/ERC20/extensions/ERC20PermitUpgradeable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/BIFI_0xB1F1ee12/BIFI.sol:4:1:
  |
4 | import {ERC20PermitUpgradeable} from ""@openzeppelin/contracts-upgradeable/token/ERC20/extensions/ERC20PermitUpgradeable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts-upgradeable/token/ERC20/ERC20Upgradeable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/BIFI_0xB1F1ee12/BIFI.sol:5:1:
  |
5 | import {ERC20Upgradeable} from ""@openzeppelin/contracts-upgradeable/token/ERC20/ERC20Upgradeable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
DydxToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/DydxToken_0x92d6c1e3.sol,False,False,True,True,4,2,49,16,12,22,0,4,0,,
Vyper,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/Vyper_contract_0xd533a949.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Expected pragma, import directive or contract/interface/library/struct/enum/constant/function/error definition.
 --> blockchain/contracts/collected/Vyper_contract_0xd533a949.sol:1:1:
  |
1 | # @version 0.2.4
  | ^

"
JAY,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/JAY_0xda7c0810,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/JAY_0xda7c0810/JayERC20.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/extensions/ERC20Burnable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/JAY_0xda7c0810/JayERC20.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/security/ReentrancyGuard.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/JAY_0xda7c0810/JayERC20.sol:6:1:
  |
6 | import {ReentrancyGuard} from ""@openzeppelin/contracts/security/ReentrancyGuard.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
DFPgov,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/DFPgov_0x2f57430a,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/interfaces/IDeFiPlazaGov.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/DFPgov_0x2f57430a/DFPgovernance.sol:4:1:
  |
4 | import ""../interfaces/IDeFiPlazaGov.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/DFPgov_0x2f57430a/DFPgovernance.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/DFPgov_0x2f57430a/DFPgovernance.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/DFPgov_0x2f57430a/DFPgovernance.sol:7:1:
  |
7 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
X2Y2Token,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/X2Y2Token_0x1e4ede38,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/X2Y2Token_0x1e4ede38/X2Y2Token.sol:4:1:
  |
4 | import {Ownable} from '@openzeppelin/contracts/access/Ownable.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/X2Y2Token_0x1e4ede38/X2Y2Token.sol:5:1:
  |
5 | import {ERC20} from '@openzeppelin/contracts/token/ERC20/ERC20.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/X2Y2Token_0x1e4ede38/IMintableERC20.sol:4:1:
  |
4 | import {IERC20} from '@openzeppelin/contracts/token/ERC20/IERC20.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
InjectiveToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InjectiveToken_0xe28b3b32.sol,False,False,False,True,0,0,26,1,0,0,0,1,0,,
HRD,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HRD_0x461b71cf,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/IERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HRD_0x461b71cf/HRD.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/IERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HRD_0x461b71cf/HRD.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HRD_0x461b71cf/interfaces/IRouter.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HRD_0x461b71cf/HRD.sol:6:1:
  |
6 | import ""./interfaces/IRouter.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HRD_0x461b71cf/interfaces/IFactory.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HRD_0x461b71cf/HRD.sol:7:1:
  |
7 | import ""./interfaces/IFactory.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
OneInch,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OneInch_0x11111111.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,VERSION_MISMATCH,"Version mismatch: Invalid compilation: 
Invalid solc compilation Error: Source file requires different compiler version (current compiler is 0.7.6+commit.7338295f.Linux.g++) - note that nightly builds are considered to be strictly less than the released version
   --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OneInch_0x11111111.sol:778:1:
    |
778 | pragma solidity ^0.6.0;
    | ^^^^^^^^^^^^^^^^^^^^^^^

"
PickleToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/PickleToken_0x42988167.sol,False,False,False,True,0,0,34,1,0,0,0,1,0,,
EcoToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/EcoToken_0x19155772.sol,False,False,False,True,0,0,34,7,1,3,0,3,0,,
ZumToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ZumToken_0xe0b9bcd5.sol,False,False,False,False,0,1,10,17,18,7,0,4,0,,
MiniMeToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MiniMeToken_0x87d73e91.sol,True,False,False,False,1,2,55,22,12,12,0,12,0,,
TokenERC20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TokenERC20_0x393bf304,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/interface/token/ITokenERC20.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/TokenERC20_0x393bf304/TokenERC20.sol:16:1:
   |
16 | import { ITokenERC20 } from ""../interface/token/ITokenERC20.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/infra/interface/IThirdwebContract.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/TokenERC20_0x393bf304/TokenERC20.sol:18:1:
   |
18 | import ""../../infra/interface/IThirdwebContract.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/extension/interface/IPlatformFee.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/TokenERC20_0x393bf304/TokenERC20.sol:19:1:
   |
19 | import ""../../extension/interface/IPlatformFee.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/extension/interface/IPrimarySale.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/TokenERC20_0x393bf304/TokenERC20.sol:20:1:
   |
20 | import ""../../extension/interface/IPrimarySale.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts-upgradeable/token/ERC20/extensions/ERC20BurnableUpgradeable.sol"" not found: File not found. Searched the following locations: """".
  --> blockchain/contracts/collected/TokenERC20_0x393bf304/TokenERC20.sol:23:1:
   |
23 | import ""@openzeppelin/contracts-upgradeable/token/ERC20/extensions/ERC20BurnableUpgradeable.sol"";
   | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts-upgradeable/token/ERC20/exten"
POINTS,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/POINTS_0xd7c1eb0f,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/POINTS_0xd7c1eb0f/points.sol:4:1:
  |
4 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/POINTS_0xd7c1eb0f/points.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
ERC20Token,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC20Token_0x667102bd.sol,False,False,False,True,0,0,21,4,1,4,0,3,1,,
BetProtocolToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BetProtocolToken_0xcf3c8be2.sol,False,False,False,False,0,0,35,3,0,5,0,1,0,,
MintableBurnableSyntheticToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MintableBurnableSyntheticToken_0x53dfea0a,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/common/implementation/MintableBurnableERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MintableBurnableSyntheticToken_0x53dfea0a/MintableBurnableSyntheticToken.sol:3:1:
  |
3 | import '../../common/implementation/MintableBurnableERC20.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""/home/motafeq/projects/chainguardian-ai/blockchain/contracts/common/implementation/Lockable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/MintableBurnableSyntheticToken_0x53dfea0a/MintableBurnableSyntheticToken.sol:4:1:
  |
4 | import '../../common/implementation/Lockable.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
VaultProxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VaultProxy_0x053c80eA.sol,False,False,False,True,0,0,13,4,3,0,0,1,1,,
HFT,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/HFT_0xb3999f65.sol,False,False,True,False,0,1,17,28,10,17,0,14,0,,
