contract_id,contract_name,address,file_path,compiler_version,data_source,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,has_reentrancy_unlimited,has_reentrancy_benign,has_reentrancy_events,has_unchecked_transfer,has_controlled_delegatecall,has_delegatecall_loop,has_uninitialized_state,has_uninitialized_storage,has_uninitialized_local,has_tx_origin,has_inline_assembly,has_locked_ether,has_msg_value_loop,has_shadowing_state,has_shadowing_builtin,has_shadowing_abstract,has_unused_state_vars,has_unused_return_values,has_incorrect_solc_version,has_floating_pragma,has_outdated_compiler,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,is_high_risk,contract_complexity_category,complexity_level,failure_reason,error_message,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_has_complex_loops,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_has_cyclic_calls,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_has_cross_function_flow,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,has_reentrancy_guard,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context
641,Owned,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.sol,,solidifi_benchmark,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-License-Identifier: UNLICENSED"" for non-open-source code. Please see https://spdx.org for more information.
--> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.sol

Error: Contract ""Token"" should be marked as abstract.
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.sol:77:1:
   |
77 | contract Token{
   | ^ (Relevant source part starts here and spans across multiple lines).
Note: Missing implementation: 
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.sol:78:5:
   |
78 |     function balanceOf(address who) external view returns (uint256);
   |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Note: Missing implementation: 
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.sol:93:5:
   |
93 |     function transfer(address to, uint256 value) external returns (bool);
   |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Note: Missing implementation: 
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.sol:83:5:
   |
83 |     function transferFrom(address from, address to, uint256 value) external returns (bool);
   |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Warning: Visibility for constructor is ignored. If you want the contract to be non-deployable, making it ""abstract"" is sufficient.
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.sol:20:5:
   |
20 |     constructor() public {
   |     ^ (Relevant source part starts here and spans across multiple lines).

Error: Functions without implementation must be marked virtual.
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_33.so",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,0,0,1.0,False,0,0,0,0
642,EIP20Interface,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_1.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,6,14,80,11,2,5,0,3,0,169,2,1,1.7272727272727273,0,38,0.22485207100591717,2,0,0,0,55,45,0,20,0,10,5,0.0,0.0,210.0,1816.5,True,moderate,1,,,30,28,0,6,0.9333333333333333,False,1,14,11,4,1,2,0.3333333333333333,False,10,1,0.36363636363636365,11,5,2,False,2,12,1.0,7,1,0,1.0,False,0,0,0,0
643,Owned,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_42.sol,,solidifi_benchmark,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,12,24,110,7,0,6,1,3,0,230,4,1,1.5714285714285714,0,3,0.013043478260869565,0,0,0,0,70,77,0,36,0,16,6,0.0,0.0,350.0,2710.3125,True,moderate,1,,,20,15,0,3,0.75,False,2,11,7,1,1,0,0.0,False,6,1,0.14285714285714285,7,6,3,False,0,3,0.0,3,1,0,1.0,False,0,0,0,0
644,buggy_28,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_28.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,12,24,120,11,1,7,0,3,0,290,4,1,1.9090909090909092,0,3,0.010344827586206896,1,0,1,0,74,84,0,36,1,14,5,0.0,0.0,360.0,3414.8571428571427,True,moderate,1,,,41,35,0,6,0.8536585365853658,False,5,21,11,2,1,1,0.3333333333333333,False,11,0,0.18181818181818182,12,7,5,True,1,7,5.0,5,1,0,1.0,False,0,0,0,0
645,WhiteBetting,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_25.sol,,solidifi_benchmark,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,11,19,122,28,9,17,1,17,0,272,1,1,2.75,1,39,0.14338235294117646,10,0,0,0,83,69,0,30,2,15,6,0.0,0.0,327.0,2862.34,True,critical,3,,,186,182,2,13,0.978494623655914,True,3,77,28,22,1,9,0.2903225806451613,False,27,1,0.7857142857142857,19,17,16,True,9,40,1.7777777777777777,17,1,0,0.0,False,0,0,1,0
646,TAMC,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_49.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,2,5,40,11,1,14,0,3,0,80,1,1,1.7272727272727273,0,3,0.0375,1,0,0,0,29,21,0,7,0,12,5,0.0,0.0,85.0,309.5416666666667,True,moderate,1,,,57,50,0,8,0.8771929824561403,False,5,19,11,4,1,1,0.2,False,10,1,0.36363636363636365,10,14,6,True,1,10,6.0,6,1,0,1.0,False,0,0,0,0
647,buggy_24,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_24.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,23,54,226,69,87,46,2,29,0,894,2,1,3.8260869565217392,5,143,0.1599552572706935,11,27,0,0,114,189,0,77,0,15,5,0.0,0.0,726.0,11920.92,True,critical,3,,,578,600,34,31,1.0380622837370241,True,16,264,69,48,2,87,0.6444444444444445,False,58,11,0.6956521739130435,48,46,30,True,14,52,2.142857142857143,39,1,0,1.0,False,0,0,0,0
648,ERC20Interface,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_11.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,12,26,129,13,3,5,0,3,0,303,5,1,1.9230769230769231,0,49,0.1617161716171617,3,0,0,0,77,92,0,38,0,14,5,0.0,0.0,379.0,3827.9,True,moderate,1,,,39,38,0,6,0.9743589743589743,False,0,19,13,6,1,3,0.3333333333333333,False,12,1,0.46153846153846156,12,5,3,False,3,13,1.0,8,1,0,1.0,False,0,0,0,0
649,buggy_17,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_17.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,12,25,148,6,0,4,1,3,0,301,5,1,1.6666666666666667,0,7,0.023255813953488372,0,0,0,0,93,97,0,37,2,17,5,0.0,0.0,393.0,3719.6294117647053,True,simple,0,,,18,14,0,3,0.7777777777777778,False,1,10,6,1,1,0,0.0,False,5,1,0.16666666666666666,6,4,3,False,0,3,0.0,3,1,0,1.0,False,0,0,0,0
650,PHO,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_4.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,8,16,80,21,4,25,1,9,0,177,2,1,2.5238095238095237,0,15,0.0847457627118644,4,0,1,0,49,58,0,24,0,11,5,0.0,0.0,240.0,1954.9090909090908,True,complex,2,,,131,126,0,15,0.9618320610687023,False,6,53,21,14,1,4,0.2222222222222222,False,19,2,0.6666666666666666,16,25,10,True,4,13,2.5,12,1,0,1.0,False,0,0,0,0
651,buggy_20,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_20.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,12,26,134,6,0,4,1,3,0,399,6,1,1.6666666666666667,0,72,0.18045112781954886,0,0,0,0,93,80,0,38,0,13,5,0.0,0.0,384.0,4401.2307692307695,True,moderate,1,,,18,14,0,3,0.7777777777777778,False,1,10,6,1,1,0,0.0,False,4,2,0.16666666666666666,6,4,3,False,0,3,0.0,3,1,0,1.0,False,0,0,0,0
652,buggy_30,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_30.sol,,solidifi_benchmark,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,20,40,229,49,18,21,0,5,0,682,13,1,1.7959183673469388,0,3,0.004398826979472141,4,6,1,0,111,180,0,60,1,16,7,0.0,0.0,629.0,9317.0625,True,critical,3,,,206,176,1,9,0.8543689320388349,False,20,88,49,39,2,18,0.3157894736842105,False,40,9,0.7959183673469388,34,21,19,True,6,79,3.1666666666666665,29,1,0,1.0,False,0,0,0,0
653,EventMetadata,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_44.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,12,25,121,3,0,2,0,3,0,355,7,1,1.6666666666666667,0,55,0.15492957746478872,0,0,0,0,73,87,0,37,0,12,6,0.0,0.0,366.0,4083.9500000000003,True,simple,0,,,8,6,0,3,0.75,False,0,5,3,0,0,0,0.0,False,1,2,0.0,3,2,1,False,0,2,0.0,2,1,0,1.0,False,0,0,0,0
654,TAMCContract,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_39.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,2,5,40,11,1,14,0,3,0,80,1,1,1.7272727272727273,0,3,0.0375,1,0,0,0,29,21,0,7,0,12,5,0.0,0.0,85.0,309.5416666666667,True,moderate,1,,,57,50,0,8,0.8771929824561403,False,5,19,11,4,1,1,0.2,False,10,1,0.36363636363636365,10,14,6,True,1,10,6.0,6,1,0,1.0,False,0,0,0,0
655,Ownable,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_34.sol,,solidifi_benchmark,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-License-Identifier: UNLICENSED"" for non-open-source code. Please see https://spdx.org for more information.
--> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_34.sol

Error: ""now"" has been deprecated. Use ""block.timestamp"" instead.
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_34.sol:12:17:
   |
12 |         require(now != pastBlockTime_tmstmp28); // only 1 transaction per block   //bug
   |                 ^^^

Error: ""now"" has been deprecated. Use ""block.timestamp"" instead.
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_34.sol:13:34:
   |
13 |         pastBlockTime_tmstmp28 = now;       //bug
   |                                  ^^^

Error: ""now"" has been deprecated. Use ""block.timestamp"" instead.
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_34.sol:14:12:
   |
14 |         if(now % 15 == 0) { // winner    //bug
   |            ^^^

Error: ""send"" and ""transfer"" are only available for objects of type ""address payable"", not ""address"".
  --> blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_34.sol:15:13:
   |
15 |             msg.sender.transfer(address(this).balance);
   |             ^^^^^^^^^^^^^^^^^^^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,0,0,1.0,False,0,0,0,0
656,CareerOnToken,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_3.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,10,19,96,27,5,22,0,5,0,214,1,1,2.3333333333333335,0,8,0.037383177570093455,6,0,0,0,63,63,0,29,0,11,5,0.0,0.0,291.0,2833.281818181818,True,complex,2,,,149,140,0,10,0.9395973154362416,False,7,63,27,17,1,5,0.22727272727272727,False,26,1,0.6296296296296297,19,22,16,True,5,25,3.2,18,1,0,1.0,False,0,0,0,0
657,buggy_32,,blockchain/contracts/new_vulnerable/Timestamp-Dependency/buggy_32.sol,,solidifi_benchmark,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,10,19,95,10,3,2,0,3,0,228,4,1,2.0,0,63,0.27631578947368424,3,0,0,0,65,63,0,29,0,11,5,0.0,0.0,290.0,2876.272727272727,True,moderate,1,,,34,34,0,6,1.0,False,0,15,10,6,1,3,0.3333333333333333,False,10,0,0.6,9,2,2,False,3,12,0.6666666666666666,7,1,0,1.0,False,0,0,0,0
658,buggy_26,,blockchain/contracts/new_vulnerable/tx.origin/buggy_26.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9,23,161,38,22,6,0,1,0,207,3,1,1.0,0,8,0.03864734299516908,1,5,1,0,56,137,0,32,0,9,3,0.0,0.0,366.0,6177.266666666667,True,complex,2,,,110,72,0,5,0.6545454545454545,False,11,38,38,36,2,22,0.3793103448275862,False,36,2,0.9473684210526315,11,6,22,True,21,73,1.0476190476190477,32,1,0,1.0,False,0,0,0,0
659,CareerOnToken,,blockchain/contracts/new_vulnerable/tx.origin/buggy_2.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7,20,139,30,14,8,0,5,0,187,1,1,1.2666666666666666,0,8,0.0427807486631016,1,0,0,0,58,109,0,27,0,8,3,0.0,0.0,309.0,5187.3375,True,moderate,1,,,110,84,0,10,0.7636363636363637,False,4,38,30,31,1,14,0.3111111111111111,False,29,1,1.0333333333333334,7,8,21,True,14,59,1.5,28,1,0,1.0,False,0,0,0,0
660,AO,,blockchain/contracts/new_vulnerable/tx.origin/buggy_41.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5,17,117,26,12,6,0,3,0,214,2,1,1.0769230769230769,0,76,0.35514018691588783,0,0,0,0,55,86,0,22,0,8,3,0.0,0.0,252.0,3628.8,True,complex,2,,,92,66,0,8,0.717391304347826,False,6,28,26,28,2,12,0.3,False,24,2,1.0769230769230769,6,6,18,True,12,55,1.5,25,1,0,1.0,False,0,0,0,0
661,buggy_16,,blockchain/contracts/new_vulnerable/tx.origin/buggy_16.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,20,40,397,14,5,0,0,1,0,363,4,1,1.0,0,58,0.15977961432506887,0,0,0,0,120,341,0,60,0,8,3,0.0,0.0,797.0,35735.4875,True,moderate,1,,,21,13,0,2,0.6190476190476191,False,0,8,14,11,1,5,0.3125,False,14,0,0.7857142857142857,8,0,5,False,5,25,1.0,13,4,0,1.0,False,0,0,0,0
662,Ownable,,blockchain/contracts/new_vulnerable/tx.origin/buggy_6.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,14,30,228,35,15,3,3,1,0,244,2,1,1.0,0,3,0.012295081967213115,0,0,0,0,71,201,0,44,0,6,3,0.0,0.0,518.0,18276.766666666666,True,moderate,1,,,99,64,0,5,0.6464646464646465,False,5,35,35,36,2,15,0.29411764705882354,False,30,5,1.0285714285714285,11,3,17,True,15,50,1.1333333333333333,25,2,0,1.0,False,0,0,0,0
663,ProofOfExistence,,blockchain/contracts/new_vulnerable/tx.origin/buggy_46.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4,8,40,13,9,1,0,6,0,130,1,1,2.230769230769231,0,21,0.16153846153846155,0,0,0,0,32,23,0,12,0,11,4,0.0,0.0,120.0,524.7272727272726,True,moderate,1,,,71,61,3,12,0.8591549295774648,False,7,29,13,14,2,9,0.391304347826087,False,11,2,1.0769230769230769,5,1,8,True,5,37,1.6,13,1,0,1.0,False,0,0,0,0
664,buggy_14,,blockchain/contracts/new_vulnerable/tx.origin/buggy_14.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,9,22,146,27,18,6,0,1,0,222,5,1,1.0,0,15,0.06756756756756757,0,5,1,0,54,123,0,31,0,10,4,0.0,0.0,346.0,4847.46,True,complex,2,,,80,53,0,4,0.6625,False,6,27,27,27,2,18,0.4,False,22,5,1.0,6,6,16,True,12,55,1.3333333333333333,25,1,0,1.0,False,0,0,0,0
665,buggy_19,,blockchain/contracts/new_vulnerable/tx.origin/buggy_19.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,12,28,219,5,2,1,1,1,0,285,3,1,1.0,0,42,0.14736842105263157,0,0,0,0,75,184,0,40,0,8,3,0.0,0.0,479.0,12202.525,True,simple,0,,,14,9,0,3,0.6428571428571429,False,0,5,5,5,1,2,0.2857142857142857,False,5,0,1.0,3,1,3,False,2,8,1.5,4,1,0,1.0,False,0,0,0,0
666,Token,,blockchain/contracts/new_vulnerable/tx.origin/buggy_21.sol,,solidifi_benchmark,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,15,31,172,8,1,0,0,1,0,389,3,1,1.0,0,17,0.043701799485861184,0,0,0,0,74,148,0,46,2,19,6,0.0,0.0,477.0,4458.694736842104,True,simple,0,,,9,5,0,2,0.5555555555555556,False,0,4,8,5,1,1,0.16666666666666666,False,8,0,0.625,6,0,1,False,1,13,1.0,8,1,0,1.0,False,0,0,0,0
667,buggy_27,,blockchain/contracts/new_vulnerable/tx.origin/buggy_27.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,20,41,387,5,2,1,1,1,0,409,5,1,1.0,0,30,0.07334963325183375,0,0,0,0,109,341,0,61,1,12,4,0.0,0.0,792.0,22948.2,True,simple,0,,,15,10,0,4,0.6666666666666666,False,0,5,5,6,1,2,0.25,False,5,0,1.2,4,1,3,True,2,7,1.5,4,2,0,1.0,False,0,0,0,0
668,for,,blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol,,solidifi_benchmark,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-License-Identifier: UNLICENSED"" for non-open-source code. Please see https://spdx.org for more information.
--> blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol

Warning: This declaration shadows an existing declaration.
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol:300:13:
    |
300 |             uint256 id = listingIds[i];
    |             ^^^^^^^^^^
Note: The shadowed declaration is here:
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol:314:9:
    |
314 |         uint256 id = nextPurchaseId++;
    |         ^^^^^^^^^^

Error: Contract ""ERC20Interface"" should be marked as abstract.
  --> blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol:15:1:
   |
15 | contract ERC20Interface {
   | ^ (Relevant source part starts here and spans across multiple lines).
Note: Missing implementation: 
  --> blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol:16:5:
   |
16 |     function transferFrom(address from, address to, uint tokens) public returns (bool success);
   |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Contract ""IERC20Interface"" should be marked as abstract.
  --> blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol:23:1:
   |
23 | contract IERC20Interface {
   | ^ (Relevant source part starts here and spans across multiple lines).
Note: Missing implementation: 
  --> blockchain/contracts/new_vulnerable/tx.origin/buggy_29.sol:24:5:
   |
24 |     function allowance(address owner, address spender) external view returns (uint256);
   |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Note: Missing implementation: 
  --> blockchain/contracts/new_vulnerable",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,0,0,1.0,False,0,0,0,0
669,StockBet,,blockchain/contracts/new_vulnerable/tx.origin/buggy_45.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,12,28,205,39,22,11,4,5,0,222,1,1,1.1538461538461537,0,6,0.02702702702702703,5,0,0,0,66,179,0,40,0,6,3,0.0,0.0,465.0,14825.75,True,complex,2,,,145,109,0,11,0.7517241379310344,False,1,45,39,56,2,22,0.28205128205128205,False,37,2,1.435897435897436,9,11,25,True,22,69,1.1363636363636365,32,2,1,1.0,False,0,1,0,0
670,buggy_31,,blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol,,solidifi_benchmark,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Warning: SPDX license identifier not provided in source file. Before publishing, consider adding a comment containing ""SPDX-License-Identifier: <SPDX-License>"" to each source file. Use ""SPDX-License-Identifier: UNLICENSED"" for non-open-source code. Please see https://spdx.org for more information.
--> blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol

Warning: 'transfer' is deprecated and scheduled for removal. Use 'call{value: <amount>}("""")' instead.
  --> blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol:97:9:
   |
97 |         _recipient.transfer(address(this).balance);
   |         ^^^^^^^^^^^^^^^^^^^

Error: Using "".value(...)"" is deprecated. Use ""{value: ...}"" instead.
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol:103:3:
    |
103 |   to.call.value(amount);
    |   ^^^^^^^^^^^^^

Error: Non-abstract contracts cannot have internal constructors. Remove the ""internal"" keyword and make the contract abstract to fix this.
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol:110:5:
    |
110 |     constructor () internal {
    |     ^ (Relevant source part starts here and spans across multiple lines).

Warning: 'transfer' is deprecated and scheduled for removal. Use 'call{value: <amount>}("""")' instead.
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol:116:9:
    |
116 |         _recipient.transfer(address(this).balance);
    |         ^^^^^^^^^^^^^^^^^^^

Warning: 'transfer' is deprecated and scheduled for removal. Use 'call{value: <amount>}("""")' instead.
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol:127:9:
    |
127 |         _recipient.transfer(address(this).balance);
    |         ^^^^^^^^^^^^^^^^^^^

Error: Using "".value(...)"" is deprecated. Use ""{value: ...}"" instead.
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_31.sol:157:3:
    |
157 |   to.call.value(amount);
    |   ^^^^^^^^^^^^^

Error: Non-ab",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,0,0,1.0,False,0,0,0,0
671,buggy_18,,blockchain/contracts/new_vulnerable/tx.origin/buggy_18.sol,,solidifi_benchmark,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,False,simple,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Error: Expected a state variable declaration. If you intended this as a fallback function or a function to handle plain ether transactions, use the ""fallback"" keyword or the ""receive"" keyword instead.
   --> blockchain/contracts/new_vulnerable/tx.origin/buggy_18.sol:541:34:
    |
541 |     function () external payable {
    |                                  ^

",0,0,0,0,0.0,False,0,0,0,0,0,0,0.0,False,0,0,0.0,0,0,0,False,0,0,0.0,0,0,0,1.0,False,0,0,0,0
672,Ownable,,blockchain/contracts/new_vulnerable/tx.origin/buggy_8.sol,,solidifi_benchmark,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,15,31,255,6,3,1,1,1,0,337,3,1,1.0,0,97,0.2878338278931751,0,0,0,0,82,220,0,46,0,8,3,0.0,0.0,560.0,16520.0,True,simple,0,,,18,12,0,4,0.6666666666666666,False,0,6,6,6,1,3,0.3333333333333333,False,6,0,1.0,3,1,4,True,3,11,1.3333333333333333,5,2,0,1.0,False,0,0,0,0
